Price,Year,Mileage,City,State,Vin,Make,Model
29988,2014,49661,Bay Shore, NY,5FRYD4H45EB027112,Acura,MDXAWD
30686,2015,38720,Tracy, CA,5FRYD3H41FB008911,Acura,MDXFWD
28700,2014,25196,Frederick, MD,JH4KC1F90EC003934,Acura,RLXwith
29900,2015,55475,Colorado Springs, CO,5FRYD4H41FB015024,Acura,MDXAWD
31988,2014,40607,Knoxville, TN,5FRYD4H47EB016287,Acura,MDXAWD
26986,2014,74826,Tracy, CA,5FRYD4H47EB049659,Acura,MDXAWD
28990,2014,57957,Egg Harbor Township, NJ,5FRYD4H45EB018135,Acura,MDXAWD
29886,2014,37373,Chantilly, VA,5FRYD4H42EB044594,Acura,MDXAWD
31598,2015,34827,Plantation, FL,5FRYD3H20FB012379,Acura,MDXFWD
31000,2014,42899,Colorado Springs, CO,5FRYD4H29EB041514,Acura,MDXAWD
28999,2014,48135,Marietta, GA,5FRYD4H43EB008669,Acura,MDXAWD
32597,2015,30726,Indianapolis, IN,5FRYD3H27FB008779,Acura,MDXFWD
29990,2014,36322,Chantilly, VA,5FRYD4H4XEB023170,Acura,MDXAWD
13577,2011,147060,Cincinnati, OH,5J8TB1H52BA001324,Acura,RDXAWD
29990,2015,45017,Canton, MA,5FRYD4H24FB020491,Acura,MDXAWD
17395,2008,108613,Lawrenceville, GA,19UUA76518A040704,Acura,TL4dr
9590,2005,110116,Saint Louis, MO,2HNYD18605H523490,Acura,MDX4WD
29498,2014,45222,Tracy, CA,5FRYD4H29EB028097,Acura,MDXAWD
13296,2008,89164,Englewood, CO,5J8TB18518A018463,Acura,RDX4WD
31495,2015,37285,Charlotte, NC,5FRYD3H22FB013260,Acura,MDXFWD
31987,2015,34585,Watertown, MA,5FRYD4H4XFB022005,Acura,MDXAWD
29990,2014,36698,Bountiful, UT,5FRYD4H45EB034738,Acura,MDXAWD
30999,2015,30183,North Miami, FL,5FRYD3H23FB009833,Acura,MDXFWD
29987,2015,45451,Duluth, GA,5FRYD3H27FB006272,Acura,MDXFWD
32900,2015,35493,Littleton, CO,5FRYD4H24FB010043,Acura,MDXAWD
30428,2014,31584,Roswell, GA,5FRYD4H42EB040870,Acura,MDXAWD
29923,2014,47582,Jacksonville, FL,5FRYD4H4XEB034671,Acura,MDXAWD
3997,1998,177595,Temecula, CA,JH4DC4444WS007445,Acura,IntegraRS
8494,2007,123723,Fairfield, OH,5J8TB18217A006785,Acura,RDX4WD
27996,2015,30344,Houston, TX,JH4KC1F55FC001045,Acura,RLXAutomatic
31497,2015,35564,TREVOSE, PA,5FRYD4H25FB009936,Acura,MDXAWD
2500,2004,211380,Cambridge, OH,19UUA662X4A045653,Acura,TLAutomatic
34788,2016,11846,Athens, GA,5FRYD3H2XGB021785,Acura,MDXFWD
28488,2014,26735,Raleigh, NC,JH4KC1F59EC007591,Acura,RLXwith
27100,2014,38721,Elko, NV,JH4KC1F58EC005718,Acura,RLXwith
29749,2015,58951,Smyrna, GA,5FRYD3H48FB007903,Acura,MDXFWD
27000,2014,82545,Phoenix, AZ,5FRYD4H80EB029854,Acura,MDXAWD
8490,2006,133163,Downtingtown, PA,2HNYD186X6H542856,Acura,MDX4WD
34000,2015,23157,Littleton, CO,5FRYD4H29FB010412,Acura,MDXAWD
28890,2015,59665,Laurel, MD,5FRYD4H43FB032309,Acura,MDXAWD
28750,2015,61357,Union City, GA,5FRYD4H45FB012059,Acura,MDXAWD
13695,2008,113690,Charlotte, NC,5J8TB18518A003123,Acura,RDX4WD
33899,2016,7979,Post Falls, ID,5FRYD4H45GB059321,Acura,MDXSH-AWD
31495,2014,34337,Wantagh, NY,5FRYD4H22EB033559,Acura,MDXAWD
38550,2017,3144,Reading, PA,19UUB3F56HA001368,Acura,TLXSH-AWD
30650,2015,38647,Gaithersburg, MD,5FRYD4H27FB010957,Acura,MDXAWD
10455,2007,141982,Huntington Park, CA,19UUA75517A043943,Acura,TL4dr
30535,2014,48455,Duluth, GA,5FRYD3H42EB004137,Acura,MDXFWD
26988,2014,35038,Riverhead, NY,JH4KC1F52EC005830,Acura,RLXwith
37995,2017,4985,Scarsdale, NY,19UUB3F70HA001335,Acura,TLXSH-AWD
33593,2016,29046,Rockwall, TX,5FRYD3H26GB011626,Acura,MDXFWD
31999,2016,31161,Norcross, GA,5FRYD4H45GB008711,Acura,MDXSH-AWD
31995,2015,33182,Rochelle Park, NJ,5FRYD4H23FB024161,Acura,MDXAWD
28950,2015,59459,Laurel, MD,5FRYD4H47FB012483,Acura,MDXAWD
31843,2015,37959,Jacksonville, Fl,5FRYD3H25FB012927,Acura,MDXFWD
31000,2015,44714,San Juan, TX,5FRYD3H42FB004463,Acura,MDXFWD
31242,2015,33834,West Palm Beach, FL,5FRYD3H41FB002705,Acura,MDXFWD
30995,2014,26383,Midlothian, VA,5FRYD3H44EB009033,Acura,MDXFWD
32289,2015,29347,Brooklyn, NY,5FRYD4H43FB026963,Acura,MDXAWD
18991,2012,92650,Palmdale, CA,19UUA8F52CA018077,Acura,TL2WD
29500,2014,44668,Long Island City, NY,5FRYD4H43EB026086,Acura,MDXAWD
29750,2015,50274,Union City, GA,5FRYD3H41FB012439,Acura,MDXFWD
32981,2015,28297,Woodstock, GA,5FRYD4H47FB026657,Acura,MDXAWD
30650,2015,39612,Gaithersburg, MD,5FRYD4H28FB017142,Acura,MDXAWD
29499,2014,44895,Springfield, VA,5FRYD4H40EB033402,Acura,MDXAWD
31999,2015,43912,Hampton, VA,5FRYD3H40FB002064,Acura,MDXFWD
28600,2014,62359,Bentonville, AR,5FRYD3H69EB012592,Acura,MDXFWD
33769,2015,10512,Woodside, NY,5FRYD4H4XFB031996,Acura,MDXAWD
30999,2015,32811,North Miami, FL,5FRYD4H4XFB026491,Acura,MDXAWD
29977,2014,47179,Cincinnati, OH,5FRYD4H46EB016863,Acura,MDXAWD
32755,2015,24601,Cherry Hill, NJ,5FRYD3H28FB005261,Acura,MDXFWD
30986,2014,37543,Sanford, FL,5FRYD4H20EB047122,Acura,MDXAWD
31299,2015,42204,Ventura, CA,5FRYD3H28FB009245,Acura,MDXFWD
31976,2014,15804,Chantilly, VA,5FRYD3H41EB017655,Acura,MDXFWD
33220,2016,27908,Yorktown Heights, NY,5FRYD4H2XGB002708,Acura,MDXSH-AWD
34000,2016,25914,Peoria, AZ,5FRYD3H25GB003002,Acura,MDXFWD
33967,2015,29977,Farmington, UT,5FRYD4H40FB006427,Acura,MDXAWD
18500,2014,85339,Falls Church, VA,5J8TB3H36EL005721,Acura,RDXFWD
32385,2015,35019,Hopkins, MN,5FRYD4H23FB020112,Acura,MDXAWD
31976,2015,40455,Ellicott City, MD,5FRYD4H40FB004497,Acura,MDXAWD
31248,2015,43117,Auburn, MA,5FRYD4H28FB004004,Acura,MDXAWD
27900,2014,72155,Oklahoma City, OK,5FRYD4H87EB044058,Acura,MDXAWD
32641,2015,24800,Woodside, NY,5FRYD4H2XFB020172,Acura,MDXAWD
33257,2015,9148,Ocala, FL,5FRYD3H41FB014630,Acura,MDXFWD
31586,2015,38377,Union, NJ,5FRYD4H21FB010727,Acura,MDXAWD
32773,2015,16940,West Palm Beach, FL,5FRYD4H27FB014796,Acura,MDXAWD
28990,2014,52075,Murrysville, PA,5FRYD4H43EB030428,Acura,MDXAWD
8494,2007,126854,Fairfield, OH,5J8TB18567A007604,Acura,RDX4WD
31700,2015,28196,Pittsburgh, PA,5FRYD4H24FB004355,Acura,MDXAWD
5998,2006,189206,Sacramento, CA,19UUA66226A000256,Acura,TLAutomatic
31500,2015,30665,Long Island City, NY,5FRYD4H49FB004613,Acura,MDXAWD
34026,2015,10086,Brooklyn, NY,5FRYD4H47FB004495,Acura,MDXAWD
32419,2015,29064,Plantation, FL,5FRYD3H46FB002750,Acura,MDXFWD
32053,2015,32283,Woodside, NY,5FRYD4H46FB023183,Acura,MDXAWD
31879,2015,40748,Costa Mesa, CA,5FRYD3H24FB012563,Acura,MDXFWD
35395,2015,13352,Naples, FL,5FRYD3H40FB004865,Acura,MDXFWD
34199,2016,6894,Lindon, UT,5FRYD4H46GB055410,Acura,MDXSH-AWD
32594,2015,36051,Ardmore, PA,5FRYD4H45FB026205,Acura,MDXAWD
32300,2015,30694,Dallas, TX,5FRYD3H45FB009575,Acura,MDXFWD
31891,2016,38900,N. Miami Beach, FL,5FRYD3H26GB010265,Acura,MDXFWD
33651,2015,21855,Bethesda, MD,5FRYD4H29FB010720,Acura,MDXAWD
32000,2015,42579,Frisco, TX,5FRYD3H43FB012331,Acura,MDXFWD
30900,2014,40787,Westmont, IL,5FRYD4H27EB042578,Acura,MDXAWD
34996,2015,18395,Naples, FL,5FRYD3H47FB013840,Acura,MDXFWD
30977,2015,44225,Naperville, IL,5FRYD4H47FB028988,Acura,MDXAWD
31980,2015,42079,Bethesda, MD,5FRYD4H46FB020235,Acura,MDXAWD
27995,2014,64800,Rochester, NY,5FRYD4H42EB032882,Acura,MDXAWD
27986,2014,67612,Tracy, CA,5FRYD4H45EB012027,Acura,MDXAWD
31595,2015,38356,Woodside, NY,5FRYD4H27FB014670,Acura,MDXAWD
30700,2015,52521,Middletown, CT,5FRYD4H49FB010993,Acura,MDXAWD
8998,2005,94898,Palatine, IL,JH4KB16565C020818,Acura,RLAutomatic
41975,2018,10,Langhorne, PA,5J8TB4H55JL003105,Acura,RDXAWD
41975,2018,10,Langhorne, PA,5J8TB4H52JL002218,Acura,RDXAWD
29995,2014,26209,Brentwood, TN,JH4KC1F5XEC007499,Acura,RLXwith
29553,2014,60408,Avon, IN,5FRYD4H45EB008785,Acura,MDXAWD
31993,2016,45580,Arlington, TX,5FRYD3H21GB015521,Acura,MDXFWD
31641,2014,31228,Cartersville, GA,5FRYD4H41EB011943,Acura,MDXAWD
31300,2014,42470,Duluth, GA,5FRYD3H49EB019685,Acura,MDXFWD
33590,2015,22847,Clearwater, FL,5FRYD3H21FB011113,Acura,MDXFWD
30500,2014,35220,Jacksonville, FL,5FRYD3H42EB018488,Acura,MDXFWD
32999,2016,22410,Miami, FL,5FRYD3H44GB009858,Acura,MDXFWD
33995,2016,10443,Wall, NJ,5FRYD4H28GB029485,Acura,MDXSH-AWD
32515,2015,31209,Greensboro, NC,5FRYD3H22FB009239,Acura,MDXFWD
33572,2015,23852,Bethesda, MD,5FRYD3H44FB004416,Acura,MDXFWD
25999,2014,51043,Henderson, NV,JH4KC1F72EC002945,Acura,RLXwith
30995,2015,47936,Lakeland, FL,5FRYD3H44FB004870,Acura,MDXFWD
8999,2008,174043,Albuquerque, NM,5J8TB182X8A005149,Acura,RDX4WD
30935,2015,47071,Woodside, NY,5FRYD4H21FB008394,Acura,MDXAWD
14495,2009,116518,Indianapolis, IN,5J8TB18539A006185,Acura,RDXAWD
33777,2015,21160,Schaumburg, IL,5FRYD4H46FB016931,Acura,MDXAWD
32000,2015,37444,Kirkwood, MO,5FRYD3H21FB004422,Acura,MDXFWD
32995,2015,26503,Roslyn, NY,5FRYD4H20FB017121,Acura,MDXAWD
29500,2015,64590,St Louis, MO,5FRYD4H45FB029735,Acura,MDXAWD
30995,2014,29974,Bountiful, UT,5FRYD4H42EB044398,Acura,MDXAWD
30950,2014,30586,Randallstown, MD,5FRYD4H41EB033067,Acura,MDXAWD
6995,2006,155612,San Antonio, TX,2HNYD18286H508265,Acura,MDX4WD
32595,2015,26685,Denville, NJ,5FRYD4H23FB004749,Acura,MDXAWD
30990,2014,36805,Fort Myers, FL,5FRYD3H43EB003322,Acura,MDXFWD
31995,2015,26823,Bethlehem, PA,5FRYD4H44FB003319,Acura,MDXAWD
30900,2015,45313,Cary, NC,5FRYD4H26FB016426,Acura,MDXAWD
31495,2015,47427,Wantagh, NY,5FRYD4H24FB007448,Acura,MDXAWD
26991,2014,81245,Tracy, CA,5FRYD4H24EB017279,Acura,MDXAWD
29988,2015,62559,Gaithersburg, MD,5FRYD4H4XFB004460,Acura,MDXAWD
31000,2014,53089,Tulsa, OK,5FRYD4H48EB028934,Acura,MDXAWD
32122,2014,34151,Indianapolis, IN,5FRYD4H48EB037388,Acura,MDXAWD
30500,2015,45159,Long Island City, NY,5FRYD4H21FB014308,Acura,MDXAWD
27995,2015,75380,Southampton, NJ,5FRYD4H49FB002375,Acura,MDXAWD
29990,2015,51397,Duluth, GA,5FRYD4H46FB015827,Acura,MDXAWD
14795,2010,122705,Corpus Christi, TX,5J8TB2H2XAA005342,Acura,RDXFWD
31990,2014,23185,Green Brook Township, NJ,5FRYD4H45EB018846,Acura,MDXAWD
31691,2014,33832,Arlington, TX,5FRYD3H45EB012393,Acura,MDXFWD
31290,2015,35999,Plano, TX,5FRYD3H43FB004990,Acura,MDXFWD
28974,2015,36703,Woodbridge, VA,JH4KC1F52FC000502,Acura,RLXAutomatic
14640,2012,108549,Mechanicsville, VA,5J8TB2H50CA000180,Acura,RDXFWD
30887,2015,53460,McKinney, TX,5FRYD3H62FB006148,Acura,MDXFWD
30997,2015,39594,Roswell, GA,5FRYD4H4XFB008914,Acura,MDXAWD
19499,2015,39738,Miami Gardens, FL,19UUB1F54FA012287,Acura,TLXFWD
32123,2015,34297,Woodside, NY,5FRYD4H41FB002614,Acura,MDXAWD
35950,2016,18094,Austin, TX,5FRYD3H41GB019652,Acura,MDXFWD
24891,2014,61127,Albuquerque, NM,JH4KC1F57EC000171,Acura,RLXwith
14988,2007,167845,Houston, TX,2HNYD28517H514250,Acura,MDX4WD
31990,2015,48778,Virginia Beach, VA,5FRYD3H62FB010717,Acura,MDXFWD
32474,2016,38836,Woodside, NY,5FRYD4H27GB038257,Acura,MDXSH-AWD
15668,2013,52165,Westborough, MA,19VDE1F52DE004343,Acura,ILX5-Speed
40995,2017,4982,Cerritos, CA,5J8TB3H76HL007685,Acura,RDXFWD
30900,2014,32503,Chantilly, VA,5FRYD4H48EB041649,Acura,MDXAWD
21888,2015,37649,Richardson, TX,5J8TB3H3XFL000734,Acura,RDXFWD
27480,2015,49194,Mandeville, LA,JH4KC1F53FC000721,Acura,RLXAutomatic
33846,2015,34619,Fayetteville, AR,5FRYD3H48FB005570,Acura,MDXFWD
33888,2015,30351,Raleigh, NC,5FRYD3H27FB012542,Acura,MDXFWD
29000,2015,64300,Marietta, GA,5FRYD4H23FB014133,Acura,MDXAWD
23995,2014,116058,Springfield Gardens, NY,5FRYD4H22EB022190,Acura,MDXAWD
29996,2014,44000,Woodbridge, VA,5FRYD4H49EB036556,Acura,MDXAWD
30784,2014,52549,Lillington, NC,5FRYD3H27EB006531,Acura,MDXFWD
29500,2014,50052,Lenoir, NC,5FRYD4H48EB007680,Acura,MDXAWD
31996,2015,25692,North Miami, FL,5FRYD3H25FB012555,Acura,MDXFWD
21500,2015,16785,Ephrata, PA,19UUB1F30FA004122,Acura,TLXFWD
32888,2016,41590,Athens, GA,5FRYD3H27GB012087,Acura,MDXFWD
33136,2015,23266,Woodside, NY,5FRYD4H4XFB032131,Acura,MDXAWD
31977,2015,44574,Gulfport, MS,5FRYD3H45FB002061,Acura,MDXFWD
6990,2009,207231,Indianapolis, IN,19UUA86549A004481,Acura,TL4dr
31678,2015,47183,Costa Mesa, CA,5FRYD3H4XFB001407,Acura,MDXFWD
31500,2015,34925,Norcross, GA,5FRYD4H43FB002548,Acura,MDXAWD
33991,2015,34485,Albuquerque, NM,5FRYD4H21FB021341,Acura,MDXAWD
2350,2004,321381,Pensacola, FL,JH4DC530X4S002140,Acura,RSXType-S
26995,2014,80724,Sacramento, CA,5FRYD3H4XEB008890,Acura,MDXFWD
14250,2009,133015,Cincinnati, OH,19UUA96239A000465,Acura,TL4dr
31950,2014,31496,St. Louis, MO,5FRYD4H43EB033295,Acura,MDXAWD
30994,2015,54174,Tempe, AZ,5FRYD4H21FB003356,Acura,MDXAWD
29000,2014,56662,Seattle, WA,5FRYD4H4XEB034041,Acura,MDXAWD
32502,2015,34585,Greensboro, NC,5FRYD3H23FB014255,Acura,MDXFWD
30750,2015,44298,Union City, GA,5FRYD4H45FB005919,Acura,MDXAWD
31400,2015,36507,Duluth, GA,5FRYD3H48FB002801,Acura,MDXFWD
33523,2015,28035,Duluth, GA,5FRYD3H20FB005996,Acura,MDXFWD
31975,2014,33866,Memphis, TN,5FRYD3H49EB018844,Acura,MDXFWD
31900,2015,42455,Montgomeryville, PA,5FRYD4H49FB021458,Acura,MDXAWD
32500,2015,31538,St Louis, MO,5FRYD4H27FB024163,Acura,MDXAWD
29985,2015,53781,San Juan Capistrano, CA,5FRYD3H49FB003908,Acura,MDXFWD
33599,2015,18526,Woodside, NY,5FRYD4H45FB030660,Acura,MDXAWD
7000,2005,154200,Auburn, WA,JH4KB16595C010882,Acura,RLAutomatic
27500,2015,40349,Farmington, NY,JH4KC1F50FC000062,Acura,RLXAutomatic
32595,2014,38178,Columbia, MO,5FRYD4H24EB011207,Acura,MDXAWD
32770,2015,27275,Rosenberg, TX,5FRYD3H41FB005703,Acura,MDXFWD
30250,2015,50816,Marietta, GA,5FRYD4H44FB002350,Acura,MDXAWD
30777,2015,44500,Hillside, NJ,5FRYD4H42FB015209,Acura,MDXAWD
32535,2014,31640,Lisle, IL,5FRYD4H40EB015076,Acura,MDXAWD
30900,2015,50148,Oklahoma City, OK,5FRYD3H46FB001369,Acura,MDXFWD
32767,2015,43548,Louisville, KY,5FRYD4H27FB003345,Acura,MDXAWD
34700,2014,13858,Littleton, CO,5FRYD4H25EB033362,Acura,MDXAWD
33495,2015,26485,Wantagh, NY,5FRYD4H28FB013320,Acura,MDXAWD
30798,2015,57984,Sharon, MA,5FRYD4H47FB003427,Acura,MDXAWD
33890,2015,36779,San Antonio, TX,5FRYD3H40FB006924,Acura,MDXFWD
29995,2014,45636,Bronx, NY,5FRYD4H41EB042898,Acura,MDXAWD
24599,2014,28099,Naples, FL,5J8TB3H38EL009267,Acura,RDXFWD
33999,2016,29370,Freehold, NJ,5FRYD4H2XGB029911,Acura,MDXSH-AWD
29995,2015,54286,Southampton, NJ,5FRYD4H83FB032717,Acura,MDXAWD
32900,2015,29182,Salt Lake City, UT,5FRYD4H22FB012972,Acura,MDXAWD
34000,2015,34469,Centennial, CO,5FRYD4H41FB016853,Acura,MDXAWD
33110,2016,33756,Woodside, NY,5FRYD4H26GB037570,Acura,MDXSH-AWD
27972,2015,78950,Salisbury, NC,5FRYD4H47FB021992,Acura,MDXAWD
31900,2015,40810,Middletown, NY,5FRYD4H46FB007825,Acura,MDXAWD
3000,2000,232682,Sparta, TN,19UUA5666YA042378,Acura,TLAutomatic
31866,2015,43158,Sarasota, FL,5FRYD3H46FB005406,Acura,MDXFWD
30725,2015,51870,Radcliff, KY,5FRYD4H49FB010217,Acura,MDXAWD
29492,2015,73795,Tempe, AZ,5FRYD4H41FB007666,Acura,MDXAWD
34999,2016,3199,Boise, ID,5FRYD4H4XGB059346,Acura,MDXSH-AWD
30997,2014,34209,Fond du Lac, WI,5FRYD4H21EB505329,Acura,MDXAWD
40771,2018,9,Naperville, IL,19UUB2F5XJA003477,Acura,TLXFWD
41710,2017,10,Langhorne, PA,5J8TB4H59HL027644,Acura,RDXAWD
41710,2017,10,Langhorne, PA,5J8TB4H54HL021556,Acura,RDXAWD
31000,2014,34250,Scottsdale, AZ,5FRYD3H49EB004460,Acura,MDXFWD
30178,2015,68734,Ellicott City, MD,5FRYD4H42FB004291,Acura,MDXAWD
30995,2014,46085,Downers Grove, IL,5FRYD4H41EB049799,Acura,MDXAWD
31996,2015,27960,North Miami, FL,5FRYD3H27FB004425,Acura,MDXFWD
27500,2015,94899,Issaquah, WA,5FRYD4H44FB019438,Acura,MDXAWD
31993,2015,43921,Tempe, AZ,5FRYD3H20FB004251,Acura,MDXFWD
29990,2015,55141,Roswell, GA,5FRYD4H41FB010602,Acura,MDXAWD
29017,2014,61003,Tracy, CA,5FRYD4H45EB040099,Acura,MDXAWD
28795,2014,69419,Paramus, NJ,5FRYD4H44EB027764,Acura,MDXAWD
32799,2016,27183,North Miami, FL,5FRYD3H44GB009875,Acura,MDXFWD
33125,2015,28158,Rochelle Park, NJ,5FRYD4H2XFB012217,Acura,MDXAWD
29495,2015,61425,Chicago, IL,5FRYD4H45FB003989,Acura,MDXAWD
26995,2014,93998,Kyle, TX,5FRYD3H87EB006615,Acura,MDXFWD
22000,2015,32542,Falls Church, VA,19UUB1F35FA002124,Acura,TLXFWD
34598,2016,18500,San Juan, TX,5FRYD3H20GB014358,Acura,MDXFWD
32892,2015,34340,Hurst, TX,5FRYD3H4XFB003349,Acura,MDXFWD
31577,2014,42434,Costa Mesa, CA,5FRYD4H48EB039111,Acura,MDXAWD
25995,2014,95154,Philadelphia, PA,5FRYD4H46EB035218,Acura,MDXAWD
29999,2014,46936,Jamaica, NY,5FRYD4H44EB047948,Acura,MDXAWD
29491,2015,35248,Marietta, GA,JH4KC1F56FC000339,Acura,RLXAutomatic
11900,2006,63983,Dublin, CA,JH4DC53026S020232,Acura,RSXType-S
31900,2015,49747,Chicago, IL,5FRYD4H46FB010532,Acura,MDXAWD
8995,2005,123366,Blenheim, SC,JH4DC53025S018480,Acura,RSXType-S
29975,2014,62835,Grapevine, TX,5FRYD3H85EB017340,Acura,MDXFWD
32997,2015,29557,Carrollton, TX,5FRYD3H41FB010397,Acura,MDXFWD
31111,2015,54573,Bethesda, MD,5FRYD4H69FB017024,Acura,MDXAWD
32990,2015,40895,Virginia Beach, VA,5FRYD3H43FB013933,Acura,MDXFWD
31996,2015,28990,North Miami, FL,5FRYD3H47FB004863,Acura,MDXFWD
31888,2014,45285,Seattle, WA,5FRYD4H40EB029401,Acura,MDXAWD
34000,2016,26947,Brandon, MS,5FRYD3H29GB016755,Acura,MDXFWD
40771,2018,1244,Naperville, IL,19UUB2F57JA001346,Acura,TLXFWD
29628,2014,51976,Avenel, NJ,5FRYD4H6XEB045123,Acura,MDXAWD
41800,2017,1504,Merrillville, IN,5J8TB4H7XHL027783,Acura,RDXAWD
30490,2015,50289,Roswell, GA,5FRYD4H44FB003675,Acura,MDXAWD
32495,2015,33180,Evanston, IL,5FRYD4H44FB013025,Acura,MDXAWD
31000,2015,44273,Marietta, GA,5FRYD4H44FB024686,Acura,MDXAWD
30999,2015,44372,Raleigh, NC,5FRYD3H22FB001920,Acura,MDXFWD
32735,2016,40313,Woodside, NY,5FRYD4H49GB009523,Acura,MDXSH-AWD
41845,2017,10,Langhorne, PA,5J8TB4H53HL031351,Acura,RDXAWD
41845,2017,10,Langhorne, PA,5J8TB4H52HL032300,Acura,RDXAWD
41845,2017,10,Langhorne, PA,5J8TB4H5XHL031394,Acura,RDXAWD
41845,2017,10,Langhorne, PA,5J8TB4H52HL029378,Acura,RDXAWD
41845,2017,10,Langhorne, PA,5J8TB4H58HL030602,Acura,RDXAWD
32598,2015,35046,San Juan, TX,5FRYD3H41FB014708,Acura,MDXFWD
26988,2014,88279,Houston, TX,5FRYD3H41EB005313,Acura,MDXFWD
32988,2016,39017,Ventura, CA,5FRYD3H22GB010859,Acura,MDXFWD
31999,2015,29617,North Miami, FL,5FRYD3H6XFB006690,Acura,MDXFWD
31967,2015,50757,League City, TX,5FRYD3H41FB001084,Acura,MDXFWD
33577,2015,20480,Naperville, IL,5FRYD4H2XFB013920,Acura,MDXAWD
33749,2015,28479,Duluth, GA,5FRYD3H4XFB003688,Acura,MDXFWD
32997,2016,26236,North Miami, FL,5FRYD3H29GB003147,Acura,MDXFWD
22188,2014,45560,Tomball, TX,5J8TB3H58EL003650,Acura,RDXFWD
27598,2014,33549,St Paul, MN,JH4KC1F94EC006075,Acura,RLXwith
30995,2015,44743,Concord, CA,5FRYD3H49FB005786,Acura,MDXFWD
31600,2016,23789,Austin, TX,5J8TB3H39GL004033,Acura,RDXFWD
29995,2014,48247,Framingham, MA,5FRYD4H44EB010656,Acura,MDXAWD
32695,2015,40274,Ellicott City, MD,5FRYD4H42FB007367,Acura,MDXAWD
32996,2014,20316,Trevose, PA,5FRYD4H43EB043549,Acura,MDXAWD
33976,2016,27346,Wappingers Falls, NY,5FRYD4H28GB009897,Acura,MDXSH-AWD
30995,2014,36365,Bountiful, UT,5FRYD4H82EB045134,Acura,MDXAWD
33760,2016,42051,Chamblee, GA,5FRYD3H27GB013935,Acura,MDXFWD
21997,2010,45201,Palatine, IL,5J8TB1H51AA003998,Acura,RDXAWD
28694,2015,75645,Colorado Springs, CO,5FRYD4H21FB007908,Acura,MDXAWD
33136,2015,29407,Sanford, FL,5FRYD3H42FB006326,Acura,MDXFWD
11992,2008,101897,VIRGINIA BEACH, VA,5J8TB18528A011313,Acura,RDX4WD
30499,2015,62293,Concord, CA,5FRYD4H42FB008454,Acura,MDXAWD
33199,2016,27463,Woods Cross, UT,5FRYD4H9XGB007999,Acura,MDXSH-AWD
30950,2015,45966,Roswell, GA,5FRYD4H4XFB015801,Acura,MDXAWD
30900,2014,37969,Baltimore, MD,5FRYD4H49EB040199,Acura,MDXAWD
30514,2014,42698,Raleigh, NC,5FRYD4H46EB019374,Acura,MDXAWD
8785,2007,145427,Eden Prairie, MN,5J8TB18237A004407,Acura,RDX4WD
33495,2015,27724,Roslyn, NY,5FRYD4H21FB029052,Acura,MDXAWD
31000,2014,45907,Verona, NJ,5FRYD4H42EB029884,Acura,MDXAWD
32694,2015,43749,Ardmore, PA,5FRYD4H21FB026751,Acura,MDXAWD
35000,2016,25432,Falls Church, VA,5FRYD4H21GB028422,Acura,MDXSH-AWD
30987,2014,49145,Denver, CO,5FRYD4H40EB010556,Acura,MDXAWD
30490,2015,52001,Rosedale, MD,5FRYD4H48FB005879,Acura,MDXAWD
32993,2015,31711,Minneapolis, MN,5FRYD4H29FB014802,Acura,MDXAWD
32950,2014,24263,St. Louis, MO,5FRYD4H4XEB030264,Acura,MDXAWD
29991,2014,52176,Tracy, CA,5FRYD4H21EB035142,Acura,MDXAWD
30908,2015,47188,Avenel, NJ,5FRYD4H48FB002870,Acura,MDXAWD
31290,2015,42592,Plano, TX,5FRYD3H61FB004553,Acura,MDXFWD
30995,2015,60758,Tuscaloosa, AL,5FRYD4H49FB001999,Acura,MDXAWD
29880,2014,50998,Seattle, WA,5FRYD4H22EB015420,Acura,MDXAWD
33479,2015,18130,West Palm Beach, FL,5FRYD3H49FB001382,Acura,MDXFWD
30988,2014,46510,Fremont, CA,5FRYD3H44EB015169,Acura,MDXFWD
30800,2014,40043,Framingham, MA,5FRYD4H49EB036217,Acura,MDXAWD
30511,2015,69817,Saltillo, MS,5FRYD3H86FB006851,Acura,MDXFWD
32599,2015,34285,Denville, NJ,5FRYD4H2XFB004750,Acura,MDXAWD
32087,2015,50287,Duluth, GA,5FRYD3H4XFB001228,Acura,MDXFWD
31491,2014,38733,Elmhurst, IL,5FRYD4H46EB048518,Acura,MDXAWD
33900,2015,27778,Chapel Hill, NC,5FRYD3H29FB009478,Acura,MDXFWD
30950,2014,44099,Seekonk, MA,5FRYD4H23EB022540,Acura,MDXAWD
30895,2016,56435,Springfield, VA,5FRYD4H40GB028073,Acura,MDXSH-AWD
19900,2015,41936,Ephrata, PA,19UUB1F36FA006649,Acura,TLXFWD
33995,2015,10580,Waterbury, CT,5FRYD4H2XFB011293,Acura,MDXAWD
31990,2015,34739,Plano, TX,5FRYD4H40FB006668,Acura,MDXAWD
30000,2014,50412,Union City, GA,5FRYD4H44EB032303,Acura,MDXAWD
28987,2015,73836,Tracy, CA,5FRYD4H42FB001598,Acura,MDXAWD
33470,2015,39160,Chamblee, GA,5FRYD3H47FB001767,Acura,MDXFWD
27998,2015,83317,Perth Amboy, NJ,5FRYD4H62FB019570,Acura,MDXAWD
32990,2015,44125,Virginia Beach, VA,5FRYD3H45FB004148,Acura,MDXFWD
32991,2015,52777,Laurel, MD,5FRYD4H43FB004218,Acura,MDXAWD
