Price,Year,Mileage,City,State,Vin,Make,Model
5995,2007,85816,Dalton, GA,YV1MS382272251582,Volvo,S404dr
7435,2007,121412,Kaysville, UT,YV1MJ682672317751,Volvo,V504dr
5999,2008,94465,Buford, GA,YV1MS382X82365069,Volvo,S404dr
6995,2007,102633,Sacramento, CA,YV1RS592972637335,Volvo,S604dr
10777,2012,100131,North Salt Lake, UT,YV1622FS1C2140893,Volvo,S60T5
10420,2011,92790,San Antonio, TX,YV4952CY2B1606948,Volvo,XC90FWD
13675,2010,68114,Tampa, FL,YV1982AS3A1120618,Volvo,S804dr
5900,2004,87125,Garfield, NJ,YV1CZ59H041046883,Volvo,XC904dr
9000,2011,123725,East Hanover, NJ,YV1940AS7B1136578,Volvo,S804dr
7700,2010,91497,Phoenix, AZ,YV1382MS4A2512292,Volvo,S404dr
13788,2012,73950,Sarasota, FL,YV1622FS0C2112731,Volvo,S60FWD
9000,2010,75875,Nottingham, MD,YV1390MS8A2486314,Volvo,S404dr
15855,2014,66325,Cherry Hill, NJ,YV1612FS2E2294535,Volvo,S60T5
9995,2010,96345,Sacramento, CA,YV1960AS0A1117539,Volvo,S804dr
19488,2015,31407,Hingham, MA,YV126MFB6F2305453,Volvo,S60T5
4999,2004,104999,Chantilly, VA,YV1TS91Z741346873,Volvo,S804dr
9390,2012,117437,Pleasanton, CA,YV1622FS1C2125875,Volvo,S60T5
5900,2007,104975,Union City, GA,YV4SZ592971265341,Volvo,XC704dr
19440,2015,22292,Newnan, GA,YV140MFB4F1308903,Volvo,S60T5
9000,2010,88906,Las Vegas, NV,YV1390MS0A2511805,Volvo,S404dr
18363,2014,34402,Corte Madera, CA,YV1612FS4E1287477,Volvo,S60T5
20950,2015,14963,St. Louis, MO,YV1612TA9F1313858,Volvo,S60T5
6999,2008,115647,Tucson, AZ,YV1AH992981049428,Volvo,S804dr
8900,2007,97052,Killeen, TX,YV4SZ592571265000,Volvo,XC704dr
16545,2013,40327,Nashville, TN,YV1612FS2D2201088,Volvo,S60T5
3995,2004,111071,Danbury, CT,YV1CM91HX41109179,Volvo,XC904dr
6295,2007,112308,Berthoud, CO,YV1RH592X72646348,Volvo,S604dr
7299,2009,88794,Santa Ana, CA,YV1MS390192464961,Volvo,S404dr
11988,2012,87053,San Diego, CA,YV1622FS6C2140274,Volvo,S60FWD
18495,2015,42794,Paramus, NJ,YV126MFBXF1311813,Volvo,S60T5
19988,2014,17792,Sarasota, FL,YV1612FH0E1287397,Volvo,S60T5
9975,2010,91150,South River, NJ,YV4982CY0A1544729,Volvo,XC90FWD
6499,2010,107344,Fairfield, OH,YV1382MS8A2498929,Volvo,S404dr
6777,2007,121227,Falls Church, VA,YV1MW390172286017,Volvo,V504dr
4995,2006,91065,Houston, TX,YV1MS382262175540,Volvo,S402.4L
16988,2013,45408,Sarasota, FL,YV1612FS0D2193864,Volvo,S60T5
23000,2017,17873,Clearwater, FL,YV126MFL2H2420501,Volvo,S60T5
6358,2004,94471,Manassas, VA,YV1CM91H841062377,Volvo,XC904dr
6900,2008,69952,Arcadia, FL,YV1MC67298J053010,Volvo,C702dr
12990,2013,84135,Canton, MA,YV1612FH0D2174588,Volvo,S60T5
19500,2015,22966,Norcross, GA,YV149MFK0F1340673,Volvo,S602015.5
17491,2013,29812,Oklahoma City, OK,YV1612FS0D1232717,Volvo,S60T5
18488,2015,45008,Escondido, CA,YV126MFB1F1309884,Volvo,S60T5
15000,2012,54943,Frisco, TX,YV1622FS4C2132318,Volvo,S60FWD
4999,2008,141034,Berlin, NJ,YV1AS982081074544,Volvo,S804dr
19450,2014,25853,St. Louis, MO,YV1612FS3E2295578,Volvo,S60T5
4813,2006,132588,The Dalles, OR,YV1RS592162537793,Volvo,S602.5L
11990,2004,36887,Winston Salem, NC,YV1RS59V642330307,Volvo,S602.5L
5998,2008,114207,Fort Lauderdale, FL,YV4BZ982681023973,Volvo,XC704dr
13900,2011,61449,Phoenix, AZ,YV4952CY0B1590443,Volvo,XC90FWD
9995,2008,81077,Georgetown, TX,YV1AS982X81079542,Volvo,S804dr
19491,2015,33260,Westborough, MA,YV126MFB7F1305239,Volvo,S60T5
7750,2008,122374,North Haven, CT,YV4CZ982X81425726,Volvo,XC90AWD
18990,2014,30935,Aransas Pass, TX,YV1612FS6E2276135,Volvo,S60T5
15988,2014,57479,Baltimore, MD,YV1612FS6E2293789,Volvo,S60T5
5999,2007,121099,Snellville, GA,YV1AS982471022493,Volvo,S804dr
11995,2011,79853,Pompano Beach, FL,YV1902FH6B2003521,Volvo,S604dr
5977,2005,72077,Falls Church, VA,YV1MS382X52074664,Volvo,S402.4L
18995,2014,31285,Somerville, NJ,YV1612FS6E2274546,Volvo,S60T5
10995,2011,63340,Naugatuck, CT,YV1672MS3B2538917,Volvo,S404dr
15499,2013,64891,Johnson City, TN,YV1612FS9D2182121,Volvo,S60T5
5488,2002,84720,Seattle, WA,YV1TS91D621250508,Volvo,S80T6
8490,2008,93572,Chicago, IL,YV4CZ982781483552,Volvo,XC90AWD
20591,2015,14776,Santa Monica, CA,YV126MFA4F1315847,Volvo,S60T5
14988,2012,54769,Nashua, NH,YV1622FS0C2118836,Volvo,S60T5
4995,2004,104487,Sanford, NC,YV1RS59V642352761,Volvo,S602.5L
7495,2009,120951,Louisville, KY,YV1AS982691093066,Volvo,S804dr
17382,2014,54239,Newport News, VA,YV1612FS8E2283586,Volvo,S60T5
6495,2005,95109,Houston, TX,YV1RS592852442307,Volvo,S602.5L
12000,2011,77245,Westmont, IL,YV1672MS8B2541702,Volvo,S404dr
3688,2002,100728,North Plainfield, NJ,YV1RS61R722108375,Volvo,S602.4
11899,2007,47404,Englewood, CO,YV1RH592472619176,Volvo,S604dr
18987,2015,30963,Tempe, AZ,YV126MFBXF2302362,Volvo,S60T5
7995,2004,65688,Knoxville, TN,YV1CM59H241053025,Volvo,XC904dr
6499,2008,118128,Snellville, GA,YV4CN982481437947,Volvo,XC90FWD
6995,2007,95105,Schaumburg, IL,YV4SZ592871281594,Volvo,XC704dr
7299,2006,91387,Manassas, VA,YV4CM592061271532,Volvo,XC902.5L
7995,2008,74607,Manassas, VA,YV1MS390082391595,Volvo,S404dr
12500,2010,69786,Charlotte, NC,YV1982AS7A1118807,Volvo,S804dr
4999,2007,130865,Totowa, NJ,YV1RS592072600609,Volvo,S604dr
17980,2014,48551,Hodgkins, IL,YV1612FS3E1291701,Volvo,S60T5
5990,2005,101785,Dallas, TX,YV1RH592152450716,Volvo,S602.5L
8995,2008,88448,Virginia Beach, VA,YV4CM982681475098,Volvo,XC90AWD
10995,2009,86424,Salem, OR,YV1AS982991104660,Volvo,S804dr
5994,2007,95736,Perrysburg, OH,YV1MS382972263504,Volvo,S404dr
4997,2008,154118,Westminster, CA,YV1MW390682426533,Volvo,V504dr
14495,2014,77255,Watertown, CT,YV1612FS5E2286140,Volvo,S60T5
15689,2013,54373,San Antonio, TX,YV1612FSXD1212913,Volvo,S60T5
6900,2006,96993,Costa Mesa, CA,YV4CY592861256376,Volvo,XC902.5L
4477,2005,120634,Alpharetta, GA,YV1RS592752474438,Volvo,S602.5T
9305,2008,99129,Raleigh, NC,YV4CZ982181438154,Volvo,XC90AWD
15990,2013,73141,Kennewick, WA,YV1612FHXD1220627,Volvo,S60T5
13895,2013,76105,Fishers, IN,YV1612FS6D2202700,Volvo,S60T5
20985,2015,23359,Lewisville, TX,YV140MFB8F1317331,Volvo,S60T5
13950,2013,75656,Albuquerque, NM,YV1612FS1D1218325,Volvo,S60T5
6788,2007,81608,Duluth, GA,YV1MS682372305439,Volvo,S404dr
17500,2014,51404,Albuquerque, NM,YV1612FSXE2273285,Volvo,S60T5
11695,2012,97860,Parker, CO,YV1952AS5C1158993,Volvo,S804dr
14980,2012,72074,Hodgkins, IL,YV1902AH3C1155612,Volvo,S804dr
7777,2008,78422,Huntington, NY,YV1MS390282395597,Volvo,S404dr
4981,2003,97932,Raleigh, NC,YV1RH59H032241341,Volvo,S604dr
6995,2008,120244,Neptune City, NJ,YV1AH992381048985,Volvo,S804dr
8495,2008,69959,Raleigh, NC,YV1MS382982387970,Volvo,S404dr
15999,2013,51391,Delran, NJ,YV1612FS1D1214114,Volvo,S60T5
6995,2006,81444,Rockville, MD,YV1MS390862183039,Volvo,S402.4L
18229,2013,44540,Fredericksburg, VA,YV1612FH7D2219672,Volvo,S60T5
4995,2008,112437,Chicago, IL,YV1MS382082350399,Volvo,S404dr
21489,2015,12476,Hingham, MA,YV140MFB4F2306756,Volvo,S60T5
7995,2008,101920,Addison, TX,YV4CY982681442378,Volvo,XC90FWD
20000,2015,31447,Lisle, IL,YV140MFK1F2353209,Volvo,S602015.5
16991,2013,45726,West Palm Beach, FL,YV1612FS4D2201030,Volvo,S60T5
15550,2014,66030,West Chester, PA,YV1612FH8E1292587,Volvo,S60T5
9000,2008,107617,Shoreline, WA,YV1MJ672482393102,Volvo,V504dr
8981,2010,114364,Rockville, MD,YV1982AS8A1118007,Volvo,S804dr
4388,2001,101787,Wellesley, MA,YV1RS61R812075059,Volvo,S602.4
5981,2006,112728,Raleigh, NC,YV1RH592262543262,Volvo,S602.5L
5586,2004,116491,Schaumburg, IL,YV1TS92D541339682,Volvo,S804dr
17990,2013,46080,Winston Salem, NC,YV1612FS5D2229368,Volvo,S60T5
19997,2015,21460,Raleigh, NC,YV126MFKXF1337893,Volvo,S602015.5
5500,2011,132977,Raleigh, NC,YV1672MS5B2543990,Volvo,S404dr
8990,2010,122460,Wichita Falls, TX,YV4982CY0A1552104,Volvo,XC90FWD
8500,2008,105914,St. Peters, MO,YV1AH992781051517,Volvo,S804dr
12995,2013,88744,Watertown, CT,YV1612FH7D1209858,Volvo,S60T5
19977,2015,21862,Tempe, AZ,YV126MFC3F2312529,Volvo,S60T5
16641,2013,43738,Schererville, IN,YV1612FH0D2183727,Volvo,S60T5
19500,2015,35795,East Hartford, CT,YV126MFB1F2305425,Volvo,S60T5
7777,2008,79926,Arlington, VA,YV1MS382482389139,Volvo,S404dr
17400,2014,44389,San Antonio, TX,YV1612FS2E2282675,Volvo,S60T5
18900,2013,17760,High Point, NC,YV1612FH8D2174693,Volvo,S60T5
4250,2001,91019,Pinellas Park, FL,YV1RS53D812077275,Volvo,S60T5
22988,2015,11452,Honolulu, HI,YV140MFB9F1311733,Volvo,S60T5
21788,2015,29736,Carlsbad, CA,YV126MFCXF1313764,Volvo,S60T5
23500,2017,16983,Clearwater, FL,YV126MFL9H2420057,Volvo,S60T5
17970,2015,65214,Austin, TX,YV126MFB4F1307868,Volvo,S60T5
17995,2013,49149,Temple, TX,YV1612FS5D2180107,Volvo,S60T5
16950,2014,50150,Baltimore, MD,YV1612FH3E1291704,Volvo,S60T5
15888,2013,71833,Milford, CT,YV1940AS3D1165384,Volvo,S804dr
7295,2008,86145,Morristown, NJ,YV1MS382582388226,Volvo,S404dr
20999,2015,10043,Honolulu, HI,YV140MFB4F1304768,Volvo,S60T5
18990,2015,34274,Roswell, GA,YV140MFB9F1306273,Volvo,S60T5
15946,2015,71051,Mauldin, SC,YV1612TJ3F1344216,Volvo,S602015.5
6255,2006,90252,Fort Washington, PA,YV1MH682662207387,Volvo,S402.5L
23500,2017,17603,Clearwater, FL,YV126MFL1H2420697,Volvo,S60T5
6995,2008,115872,Melrose Park, IL,YV4CZ982181435903,Volvo,XC90AWD
10995,2009,82889,Bakersfield, CA,YV1AH992X91088045,Volvo,S804dr
5995,2004,100143,Salem, OR,YV1TS91Z141365628,Volvo,S804dr
22298,2015,18270,Falls Church, VA,YV126MFC4F1309113,Volvo,S60T5
3500,2003,118287,Lomita, CA,YV1RS58D232277158,Volvo,S604dr
18950,2012,13593,Lafayette, LA,YV1622FS8C2042086,Volvo,S60FWD
17990,2015,47125,Roswell, GA,YV140MFK2F1336070,Volvo,S602015.5
4497,2005,120630,Berlin, NJ,YV1CZ592351175519,Volvo,XC904dr
18500,2015,52298,Middletown, CT,YV126MFB0F2304430,Volvo,S60T5
8123,2007,102835,Austin, TX,YV4CY982X71338331,Volvo,XC90FWD
9575,2010,94186,South River, NJ,YV4960BZ2A1082405,Volvo,XC704dr
5990,2001,71578,Edgewater Park, NJ,YV1RS61N012005326,Volvo,S602.4
7995,2011,104818,Sacramento, CA,YV1672MS7B2544607,Volvo,S404dr
17998,2015,47538,Marlborough, MA,YV126MFBXF1316526,Volvo,S60T5
7995,2009,123678,Austin, TX,YV4CY982791507210,Volvo,XC90FWD
4877,2006,99497,Manassas, VA,YV1MS390862168024,Volvo,S402.4L
6790,2007,110750,Taunton, MA,YV4CN982771386510,Volvo,XC90FWD
7899,2006,63118,San Diego, CA,YV1MS390062169684,Volvo,S402.4L
6988,2005,109599,Melbourne, FL,YV1RS547352456490,Volvo,S602.4L
11550,2010,79306,Roswell, GA,YV4982CYXA1548125,Volvo,XC90FWD
9998,2007,79904,San Antonio, TX,YV4SZ592271274432,Volvo,XC704dr
18500,2014,48309,Manchester, MO,YV1612FS1E2290900,Volvo,S60T5
5500,2009,164976,Louisville, KY,YV1RS592192731714,Volvo,S604dr
18994,2014,41147,Syracuse, NY,YV1612FS6E1291725,Volvo,S60T5
20950,2015,23111,St. Louis, MO,YV126MFB4F1311757,Volvo,S60T5
17269,2014,48184,Charleston, SC,YV1612FS8E2293468,Volvo,S60T5
6495,2007,114750,Carrollton, TX,YV4CY982171357317,Volvo,XC90FWD
7500,2004,40204,Pompano Beach, FL,YV1NC63D44J050599,Volvo,C702dr
14278,2012,67935,Memphis, TN,YV1902FHXC2076490,Volvo,S60AWD
15990,2013,55318,Newport, RI,YV1612FS7D2171859,Volvo,S60T5
4986,2006,109684,Houston, TX,YV1MS390662193455,Volvo,S402.4L
19173,2015,45456,Middletown, CT,YV126MFB4F1305084,Volvo,S60T5
16395,2013,50541,Hasbrouck Heights, NJ,YV1612FH7D2232017,Volvo,S60T5
18950,2014,39069,St. Louis, MO,YV1612FS1E2276074,Volvo,S60T5
21980,2015,9953,Mission Viejo, CA,YV126MFJ8F2336341,Volvo,S602015.5
18264,2013,45290,Charleston, SC,YV1612FS9D1216757,Volvo,S60T5
15010,2011,70638,Colorado Springs, CO,YV1902AH4B1140289,Volvo,S80T6
10990,2010,87069,North Palm Beach, FL,YV4982CY6A1532519,Volvo,XC90FWD
19997,2015,24658,Raleigh, NC,YV126MFB6F1309976,Volvo,S60T5
3650,2005,106831,Fredericksburg, VA,YV1MS382752084679,Volvo,S402.4L
20988,2014,16066,Lynnwood, WA,YV1612FS5E1295023,Volvo,S60T5
10999,2012,107341,Longmont, CO,YV1622FS9C2032084,Volvo,S60FWD
16799,2013,50500,Bel Air, MD,YV1612FS6D1220765,Volvo,S60T5
20395,2015,27183,Davie, FL,YV140MFK7F1351843,Volvo,S602015.5
18195,2014,38109,Roswell, GA,YV1612FS1E2273899,Volvo,S60T5
21450,2015,18180,St. Louis, MO,YV126MFB2F2311167,Volvo,S60T5
21899,2016,10708,Colorado Springs, CO,YV1612TK1G2393743,Volvo,S60T5
24390,2017,8881,BALLWIN, MO,YV126MFL1H2423941,Volvo,S60T5
17722,2013,59806,Scotia, NY,YV1612FH5D1214184,Volvo,S60T5
4395,2008,152813,Cumming, GA,YV1RS592X82679837,Volvo,S604dr
7900,2008,113515,Houston, TX,YV4CY982481476903,Volvo,XC90FWD
10377,2010,94979,Roswell, GA,YV4982CYXA1537870,Volvo,XC90FWD
14997,2013,68285,Escondido, CA,YV1612FS8D2188959,Volvo,S60T5
19980,2015,36050,Rockville, MD,YV126MFB4F1305263,Volvo,S60T5
21450,2015,18564,St. Louis, MO,YV140MFB8F1305955,Volvo,S60T5
19500,2014,33565,Lisle, IL,YV1612FS3E1284327,Volvo,S60T5
4000,2004,81821,Logan, OH,YV1NC62D14J043126,Volvo,C702dr
19950,2014,28136,St. Louis, MO,YV1612FS3E2280014,Volvo,S60T5
5988,2006,108641,Leesburg, VA,YV1MH682762155879,Volvo,S402.5L
18900,2014,40017,Stamford, CT,YV1612FS0E1288545,Volvo,S60T5
16900,2012,37150,Rolling Meadows, IL,YV1902FH0C2106600,Volvo,S60AWD
3900,2001,99128,Richmond, VA,YV1RS61R212078412,Volvo,S602.4
16992,2013,54603,Hampton, VA,YV1612FS9D1226527,Volvo,S60T5
4995,2006,129073,Rockford, IL,YV1RS592562503260,Volvo,S602.5L
20488,2014,23235,Lynnwood, WA,YV1612FS5E2281018,Volvo,S60T5
7985,2006,97951,Baton Rouge, LA,YV1RS592562546383,Volvo,S602.5L
10991,2008,84100,Colorado Springs, CO,YV1RH592282670337,Volvo,S604dr
5998,2008,105679,Sacramento, CA,YV1MS382282381492,Volvo,S404dr
17800,2013,39101,Arlington, TX,YV1612FSXD1226732,Volvo,S60T5
16989,2015,62343,Modesto, CA,YV126MFB6F1315566,Volvo,S60T5
18450,2015,44796,Kennesaw, GA,YV126MFK6F1342587,Volvo,S602015.5
18922,2014,48088,Merriam, KS,YV1612FS5E2270651,Volvo,S60T5
6770,2007,106138,North Huntingdon, PA,YV4SZ592871258719,Volvo,XC704dr
7805,2007,104351,Manheim, PA,YV1RS592372637038,Volvo,S604dr
5995,2007,140553,Sacramento, CA,YV1MJ682572318552,Volvo,V504dr
18500,2013,27303,Baltimore, MD,YV1612FH0D2183159,Volvo,S60T5
16700,2013,51748,Lawrenceville, NJ,YV1612FH8D2172281,Volvo,S60T5
9495,2011,85913,West Jordan, UT,YV4940DL9B2147857,Volvo,XC60FWD
22993,2017,7678,Denton, TX,YV126MFL4H2423349,Volvo,S60T5
6991,2007,141134,Columbia, SC,YV1MJ682972301317,Volvo,V504dr
5995,2007,123379,Houston, TX,YV4CN982171397518,Volvo,XC90FWD
8999,2010,87378,Norwalk, CA,YV1382MS8A2513591,Volvo,S404dr
20949,2015,25655,Dayton, OH,YV140MFK8F2353286,Volvo,S602015.5
7820,2008,110177,Lawrenceville, GA,YV4CZ982281483880,Volvo,XC90AWD
5795,2004,106100,Blue Island, IL,YV1CZ91H541036580,Volvo,XC904dr
13500,2012,79296,Norfolk, VA,YV1902FH6C2054857,Volvo,S60AWD
7995,2011,108411,Newnan, GA,YV1672MS8B2543563,Volvo,S404dr
8987,2008,105982,Kirkland, WA,YV4CY982281458528,Volvo,XC90FWD
18460,2015,60738,Midwest City, OK,YV126MFB1F1308167,Volvo,S60T5
19500,2015,33146,Midlothian, VA,YV126MFB1F1311568,Volvo,S60T5
20900,2015,37064,North Haven, CT,YV1612TB6F1310750,Volvo,S60T5
14988,2013,79535,Plano, TX,YV1612FS5D1227903,Volvo,S60T5
15990,2012,52495,Houston, TX,YV1952AS9C1161668,Volvo,S804dr
21900,2014,19150,Delray Beach, FL,YV1612FSXE1297575,Volvo,S60T5
20400,2015,43229,North Haven, CT,YV1612TB3F1310883,Volvo,S60T5
6997,2008,120664,Dumfries, VA,YV4CZ982781418524,Volvo,XC90AWD
13166,2012,83890,Camp Springs, MD,YV1622FS1C2055147,Volvo,S60FWD
20800,2014,30060,North Haven, CT,YV1612FH1E2281375,Volvo,S60T5
14888,2013,71891,Chantilly, VA,YV1902FH2D2187682,Volvo,S60T6
7697,2007,78161,Fredericksburg, VA,YV1MS382972268766,Volvo,S404dr
5995,2000,38466,Hayward, CA,YV1VS2556YF580101,Volvo,S40A
10999,2008,64266,Marrieta, GA,YV4BZ982981024387,Volvo,XC704dr
7888,2007,107607,Carlisle, PA,YV4CZ982871386326,Volvo,XC90AWD
6995,2005,95220,Houston, TX,YV1CZ852051202182,Volvo,XC904dr
6995,2007,86753,Sacramento, CA,YV1MS382072305767,Volvo,S404dr
4888,2001,92959,Chantilly, VA,YV1TS90D611215693,Volvo,S80T6
12999,2006,31801,Houston, TX,YV4CZ592661288515,Volvo,XC902.5L
5999,2005,81822,Norwalk, CA,YV1MS390552115778,Volvo,S402.4L
21998,2015,18895,Norristown, PA,YV126MFB4F1307773,Volvo,S60T5
7596,2007,117790,Greensboro, GA,YV4CN982671341655,Volvo,XC90FWD
5999,2007,124773,Atlanta, GA,YV4CY982171391421,Volvo,XC90FWD
11989,2012,77141,Huntsville, AL,YV4952DL2C2333623,Volvo,XC60FWD
17988,2013,47000,Lynnwood, WA,YV1612FSXD1232739,Volvo,S60T5
15900,2013,60382,Arlington, VA,YV1612FS1D2185532,Volvo,S60T5
13990,2014,92022,Fredericksburg, VA,YV1612FH8E1290080,Volvo,S60T5
14049,2012,77612,Abington, MA,YV1952ASXC1163784,Volvo,S804dr
7800,2008,86319,Pasadena, CA,YV1MS390882358327,Volvo,S404dr
22293,2015,8364,Miami, FL,YV126MFK2F2368534,Volvo,S602015.5
19375,2014,35244,Oak Park, IL,YV1612FS7E2292294,Volvo,S60T5
6495,2007,93524,Las Vegas, NV,YV1MS390872273065,Volvo,S404dr
12980,2010,69620,Virginia Beach, VA,YV4982BZ9A1075991,Volvo,XC704dr
19991,2015,28543,Dallas, TX,YV140MFK0F1354714,Volvo,S602015.5
6897,2007,88734,Westminster, CA,YV1MS390372314573,Volvo,S404dr
6594,2007,121170,VIRGINIA BEACH, VA,YV1RH592272632430,Volvo,S604dr
4490,2005,153611,Golden Valley, MN,YV1MW382952084025,Volvo,V502.4L
21400,2015,32459,North Haven, CT,YV1612TB2F1309871,Volvo,S60T5
7995,2008,109180,Union, NJ,YV4CZ982481467390,Volvo,XC90AWD
16999,2013,47491,Santa Ana, CA,YV1902FH7D2175897,Volvo,S60T6
7995,2008,116486,Columbus, OH,YV1AH992481055167,Volvo,S804dr
4995,2004,114795,Pompano Beach, FL,YV1RS59V242392030,Volvo,S602.5L
19448,2013,47652,Bellevue, NE,YV1612FHXD2176347,Volvo,S60T5
9995,2010,103177,Glen Allen, VA,YV4982CYXA1563241,Volvo,XC90FWD
20995,2016,37695,Duarte, CA,YV140MAK2G1197986,Volvo,S80T5
10700,2010,69013,Kansas City, MO,YV1382MS0A2510006,Volvo,S404dr
19988,2014,32263,Lynnwood, WA,YV1612FS4E2294794,Volvo,S60T5
19250,2014,29305,Louisville, KY,YV1612FS0E2282996,Volvo,S60T5
12999,2011,75782,Marrieta, GA,YV4952CY0B1576400,Volvo,XC90FWD
22354,2015,18325,Winston Salem, NC,YV126MFC8F2305723,Volvo,S60T5
6490,2009,111332,PINELLAS PARK, FL,YV1MS382X92465058,Volvo,S404dr
12998,2012,98046,Merriam, KS,YV1902FH7C2020264,Volvo,S60AWD
20594,2014,23088,The Woodlands, TX,YV1612FS3E1292959,Volvo,S60T5
19800,2014,32659,Willoughby, OH,YV1612FS7E2298225,Volvo,S60T5
4450,2004,82004,Sarasota, FL,YV1NC63D04J045545,Volvo,C702dr
14992,2011,62850,Barrington, IL,YV1902FHXB2015090,Volvo,S60T6
18900,2013,39475,Kansas City, KS,YV1612FH9D2221455,Volvo,S60T5
18394,2015,59485,Morehead, KY,YV1612TB5F2315187,Volvo,S60T5
5495,2007,135313,Sacramento, CA,YV1RH592572630493,Volvo,S604dr
7465,2007,101391,Williston, VT,YV1MS382572287797,Volvo,S404dr
6980,2008,122994,West Chester, PA,YV4CM982981480277,Volvo,XC90AWD
6995,2006,105647,Watertown, CT,YV4CZ592461246358,Volvo,XC902.5L
3614,2002,115015,Woodstock, GA,YV1RS61R622163951,Volvo,S602.4
6500,2006,85933,Pasadena, CA,YV1MS390X62221970,Volvo,S402.4L
18950,2013,35642,St. Louis, MO,YV1612FSXD2227535,Volvo,S60T5
6495,2005,77453,Manassas, VA,YV1MS382252084766,Volvo,S402.4L
19995,2014,28934,Oak Park, IL,YV1612FS7E2294207,Volvo,S60T5
10995,2007,72755,New London, CT,YV1AS982X71044238,Volvo,S804dr
18942,2015,42391,Mount Juliet, TN,YV140MFB7F2299429,Volvo,S60T5
12950,2009,59975,Cuyahoga Falls, OH,YV4CM982191507893,Volvo,XC90AWD
6299,2005,79990,Escondido, CA,YV1MS390052118412,Volvo,S402.4L
5500,2008,115432,Austin, TX,YV1MS382382393442,Volvo,S404dr
7995,2004,89331,Lisle, IL,YV1TS92D241346394,Volvo,S804dr
14995,2011,55777,Manassas, VA,YV1902FH2B2005816,Volvo,S604dr
13500,2010,71205,Virginia Beach, Va,YV4982BZ1A1088654,Volvo,XC704dr
15771,2011,62564,Loveland, CO,YV1902FH4B2015909,Volvo,S60T6
7999,2009,120128,Tucson, AZ,YV4CY982391522061,Volvo,XC90FWD
8900,2008,107337,Philadelphia, PA,YV1AH992081080177,Volvo,S804dr
8995,2009,114673,Quakertown, PA,YV4CZ982591517361,Volvo,XC90AWD
21886,2014,11874,Schaumburg, IL,YV1612FS0E2293030,Volvo,S60T5
20800,2015,29052,East Hartford, CT,YV126MFK2F1342344,Volvo,S602015.5
19975,2015,40693,Hampton, VA,YV140MFK9F1346739,Volvo,S602015.5
19990,2015,34220,Dallas, TX,YV140MAK7F1186318,Volvo,S802015.5
5995,2005,127564,Georgetown, TX,YV1MW382352087678,Volvo,V502.4L
20950,2014,21242,St. Louis, MO,YV1612FS1E1288778,Volvo,S60T5
7995,2009,94911,Manassas, VA,YV1MS382192462307,Volvo,S404dr
9495,2008,68260,Costa Mesa, CA,YV1MS672682350216,Volvo,S404dr
19245,2014,41044,Gainesville, GA,YV1612FS9E2277313,Volvo,S60T5
9499,2009,94101,Circleville, OH,YV4BZ982091064231,Volvo,XC704dr
4800,2006,136393,San Antonio, TX,YV1RH592362544372,Volvo,S602.5L
11249,2011,110057,Vienna, VA,YV4952CZ2B1588377,Volvo,XC90AWD
21700,2015,33654,Delray Beach, FL,YV140MFB3F1302199,Volvo,S60T5
20500,2015,35546,Lisle, IL,YV140MFK9F2364474,Volvo,S602015.5
11750,2010,73038,Alpharetta, GA,YV4982DL2A2084101,Volvo,XC60FWD
9488,2011,123140,Jersey City, NJ,YV1902FH4B2018017,Volvo,S604dr
21991,2015,23027,Houston, TX,YV140MFB5F2301582,Volvo,S60T5
22500,2015,24382,Delray Beach, FL,YV140MFB0F1317341,Volvo,S60T5
4995,2003,68872,Neptune City, NJ,YV1NC62D53J036114,Volvo,C702dr
19690,2015,34898,Roswell, GA,YV140MFB0F1316688,Volvo,S60T5
6900,2007,91532,Murphy, TX,YV1MS390772292822,Volvo,S404dr
8687,2008,104526,Mission Viejo, CA,YV4CY982481449104,Volvo,XC90FWD
7995,2008,119195,Raleigh, NC,YV1AH992X81076749,Volvo,S804dr
7995,2008,119241,Jersey City, NJ,YV1AS982781081684,Volvo,S804dr
9995,2007,80124,Manassas, VA,YV4CZ982271400298,Volvo,XC90AWD
20494,2014,26763,Tempe, AZ,YV1612FS1E2286118,Volvo,S60T5
7000,2009,107767,Bellflower, CA,YV1MS390192442586,Volvo,S404dr
3995,2005,138317,Woodinville, WA,YV1RH592852485172,Volvo,S602.5L
16995,2013,61219,Rockville, MD,YV1612FH6D2196563,Volvo,S60T5
10995,2013,90300,Naugatuck, CT,YV4940DL4D2447969,Volvo,XC60FWD
11000,2011,102769,Olive Branch, MS,YV4952CY5B1581026,Volvo,XC90FWD
8714,2010,121704,Denton, TX,YV4982CYXA1566110,Volvo,XC90FWD
16995,2013,64072,Watertown, MA,YV1612FH7D2208946,Volvo,S60
5451,2002,103076,Vancouver, WA,YV1RS61RX22171177,Volvo,S602.4
3995,2006,147336,Pasadena, TX,YV1RS592662519466,Volvo,S602.5L
6555,2008,114831,Nazareth, PA,YV1MS382X82380994,Volvo,S404dr
20950,2015,31250,St. Louis, MO,YV126MFK8F1340209,Volvo,S602015.5
7400,2005,112100,Tucker, GA,YV1MW382952096952,Volvo,V502.4L
4994,2004,89479,Chantilly, VA,YV1VS27584F065771,Volvo,S402004
20500,2014,24677,East Hanover, NJ,YV1612FS7E2289363,Volvo,S60T5
4981,2008,133960,Kingsport, TN,YV1MS390X82396187,Volvo,S404dr
